id_hex wheel_hex sector pfeb tds_channel pad_channel x0 y0 z0 x1 y1 z1 x2 y2 z2 x3 y3 z3 wheel id layer quad
0x7fa9400000000000 0xA 4 21 100 48 -573.234 3487.28 7798.59 -879.721 3487.09 7798.61 -587.108 3571.03 7798.61 -900.657 3570.83 7798.62 10 9198954082625126400 5 2
0x7fa9409000000000 0xA 4 21 101 49 -111.424 3487.57 7798.57 -573.234 3487.28 7798.59 -114.212 3571.33 7798.58 -587.108 3571.03 7798.61 10 9198954701100417024 5 2
0x7fa9412000000000 0xA 4 21 102 50 346.433 3487.86 7798.55 -111.424 3487.57 7798.57 354.637 3571.62 7798.56 -114.212 3571.33 7798.58 10 9198955319575707648 5 2
0x7fa941b000000000 0xA 4 21 103 51 880.699 3488.19 7798.52 346.433 3487.86 7798.55 901.53 3571.97 7798.53 354.637 3571.62 7798.56 10 9198955938050998272 5 2
0x7fa9400800000000 0xA 4 21 96 44 -587.108 3571.03 7798.61 -900.657 3570.83 7798.62 -601.199 3656.09 7798.62 -921.921 3655.89 7798.64 10 9198954116984864768 5 2
0x7fa9409800000000 0xA 4 21 97 45 -114.212 3571.33 7798.58 -587.108 3571.03 7798.61 -117.043 3656.4 7798.59 -601.199 3656.09 7798.62 10 9198954735460155392 5 2
0x7fa9412800000000 0xA 4 21 98 46 354.637 3571.62 7798.56 -114.212 3571.33 7798.58 362.97 3656.7 7798.57 -117.043 3656.4 7798.59 10 9198955353935446016 5 2
0x7fa941b800000000 0xA 4 21 99 47 901.53 3571.97 7798.53 354.637 3571.62 7798.56 922.687 3657.05 7798.54 362.97 3656.7 7798.57 10 9198955972410736640 5 2
0x7fa9401000000000 0xA 4 21 92 40 -601.199 3656.09 7798.62 -921.921 3655.89 7798.64 -615.29 3741.15 7798.63 -943.185 3740.95 7798.65 10 9198954151344603136 5 2
0x7fa940a000000000 0xA 4 21 93 41 -117.043 3656.4 7798.59 -601.199 3656.09 7798.62 -119.874 3741.46 7798.61 -615.29 3741.15 7798.63 10 9198954769819893760 5 2
0x7fa9413000000000 0xA 4 21 94 42 362.97 3656.7 7798.57 -117.043 3656.4 7798.59 371.303 3741.77 7798.58 -119.874 3741.46 7798.61 10 9198955388295184384 5 2
0x7fa941c000000000 0xA 4 21 95 43 922.687 3657.05 7798.54 362.97 3656.7 7798.57 943.844 3742.13 7798.55 371.303 3741.77 7798.58 10 9198956006770475008 5 2
0x7fa9401800000000 0xA 4 21 88 36 -615.29 3741.15 7798.63 -943.185 3740.95 7798.65 -629.381 3826.21 7798.64 -964.449 3826.0 7798.66 10 9198954185704341504 5 2
0x7fa940a800000000 0xA 4 21 89 37 -119.874 3741.46 7798.61 -615.29 3741.15 7798.63 -122.705 3826.53 7798.62 -629.381 3826.21 7798.64 10 9198954804179632128 5 2
0x7fa9413800000000 0xA 4 21 90 38 371.303 3741.77 7798.58 -119.874 3741.46 7798.61 379.635 3826.85 7798.59 -122.705 3826.53 7798.62 10 9198955422654922752 5 2
0x7fa941c800000000 0xA 4 21 91 39 943.844 3742.13 7798.55 371.303 3741.77 7798.58 965.001 3827.22 7798.56 379.635 3826.85 7798.59 10 9198956041130213376 5 2
0x7fa9402000000000 0xA 4 21 84 32 -629.381 3826.21 7798.64 -964.449 3826.0 7798.66 -643.472 3911.27 7798.66 -985.713 3911.06 7798.67 10 9198954220064079872 5 2
0x7fa940b000000000 0xA 4 21 85 33 -122.705 3826.53 7798.62 -629.381 3826.21 7798.64 -125.535 3911.6 7798.63 -643.472 3911.27 7798.66 10 9198954838539370496 5 2
0x7fa9414000000000 0xA 4 21 86 34 379.635 3826.85 7798.59 -122.705 3826.53 7798.62 387.968 3911.92 7798.6 -125.535 3911.6 7798.63 10 9198955457014661120 5 2
0x7fa941d000000000 0xA 4 21 87 35 965.001 3827.22 7798.56 379.635 3826.85 7798.59 986.158 3912.3 7798.57 387.968 3911.92 7798.6 10 9198956075489951744 5 2
0x7fa9402800000000 0xA 4 21 80 28 -643.472 3911.27 7798.66 -985.713 3911.06 7798.67 -657.563 3996.34 7798.67 -1006.98 3996.12 7798.69 10 9198954254423818240 5 2
0x7fa940b800000000 0xA 4 21 81 29 -125.535 3911.6 7798.63 -643.472 3911.27 7798.66 -128.366 3996.67 7798.64 -657.563 3996.34 7798.67 10 9198954872899108864 5 2
0x7fa9414800000000 0xA 4 21 82 30 387.968 3911.92 7798.6 -125.535 3911.6 7798.63 396.3 3997.0 7798.62 -128.366 3996.67 7798.64 10 9198955491374399488 5 2
0x7fa941d800000000 0xA 4 21 83 31 986.158 3912.3 7798.57 387.968 3911.92 7798.6 1007.31 3997.38 7798.58 396.3 3997.0 7798.62 10 9198956109849690112 5 2
0x7fa9403000000000 0xA 4 21 76 24 -657.563 3996.34 7798.67 -1006.98 3996.12 7798.69 -671.654 4081.4 7798.68 -1026.88 4081.17 7798.7 10 9198954288783556608 5 2
0x7fa940c000000000 0xA 4 21 77 25 -128.366 3996.67 7798.64 -657.563 3996.34 7798.67 -131.197 4081.74 7798.65 -671.654 4081.4 7798.68 10 9198954907258847232 5 2
0x7fa9415000000000 0xA 4 21 78 26 396.3 3997.0 7798.62 -128.366 3996.67 7798.64 404.633 4082.07 7798.63 -131.197 4081.74 7798.65 10 9198955525734137856 5 2
0x7fa941e000000000 0xA 4 21 79 27 1007.31 3997.38 7798.58 396.3 3997.0 7798.62 1027.12 4082.47 7798.59 404.633 4082.07 7798.63 10 9198956144209428480 5 2
0x7fa9403800000000 0xA 4 21 72 20 -671.654 4081.4 7798.68 -1026.88 4081.17 7798.7 -685.745 4166.46 7798.7 -1026.94 4166.24 7798.71 10 9198954323143294976 5 2
0x7fa940c800000000 0xA 4 21 73 21 -131.197 4081.74 7798.65 -671.654 4081.4 7798.68 -134.028 4166.81 7798.67 -685.745 4166.46 7798.7 10 9198954941618585600 5 2
0x7fa9415800000000 0xA 4 21 74 22 404.633 4082.07 7798.63 -131.197 4081.74 7798.65 412.966 4167.15 7798.64 -134.028 4166.81 7798.67 10 9198955560093876224 5 2
0x7fa941e800000000 0xA 4 21 75 23 1027.12 4082.47 7798.59 404.633 4082.07 7798.63 1027.06 4167.54 7798.61 412.966 4167.15 7798.64 10 9198956178569166848 5 2
0x7fa9404000000000 0xA 4 21 68 16 -685.745 4166.46 7798.7 -1026.94 4166.24 7798.71 -699.836 4251.52 7798.71 -1026.99 4251.31 7798.73 10 9198954357503033344 5 2
0x7fa940d000000000 0xA 4 21 69 17 -134.028 4166.81 7798.67 -685.745 4166.46 7798.7 -136.859 4251.87 7798.68 -699.836 4251.52 7798.71 10 9198954975978323968 5 2
0x7fa9416000000000 0xA 4 21 70 18 412.966 4167.15 7798.64 -134.028 4166.81 7798.67 421.298 4252.22 7798.65 -136.859 4251.87 7798.68 10 9198955594453614592 5 2
0x7fa941f000000000 0xA 4 21 71 19 1027.06 4167.54 7798.61 412.966 4167.15 7798.64 1027.01 4252.61 7798.62 421.298 4252.22 7798.65 10 9198956212928905216 5 2
0x7fa9404800000000 0xA 4 21 64 12 -699.836 4251.52 7798.71 -1026.99 4251.31 7798.73 -713.927 4336.58 7798.72 -1027.05 4336.38 7798.74 10 9198954391862771712 5 2
0x7fa940d800000000 0xA 4 21 65 13 -136.859 4251.87 7798.68 -699.836 4251.52 7798.71 -139.69 4336.94 7798.69 -713.927 4336.58 7798.72 10 9198955010338062336 5 2
0x7fa9416800000000 0xA 4 21 66 14 421.298 4252.22 7798.65 -136.859 4251.87 7798.68 429.631 4337.3 7798.66 -139.69 4336.94 7798.69 10 9198955628813352960 5 2
0x7fa941f800000000 0xA 4 21 67 15 1027.01 4252.61 7798.62 421.298 4252.22 7798.65 1026.95 4337.68 7798.63 429.631 4337.3 7798.66 10 9198956247288643584 5 2
0x7fa9405000000000 0xA 4 21 60 8 -713.927 4336.58 7798.72 -1027.05 4336.38 7798.74 -728.018 4421.64 7798.73 -1027.1 4421.45 7798.75 10 9198954426222510080 5 2
0x7fa940e000000000 0xA 4 21 61 9 -139.69 4336.94 7798.69 -713.927 4336.58 7798.72 -142.521 4422.01 7798.7 -728.018 4421.64 7798.73 10 9198955044697800704 5 2
0x7fa9417000000000 0xA 4 21 62 10 429.631 4337.3 7798.66 -139.69 4336.94 7798.69 437.964 4422.38 7798.67 -142.521 4422.01 7798.7 10 9198955663173091328 5 2
0x7fa9420000000000 0xA 4 21 63 11 1026.95 4337.68 7798.63 429.631 4337.3 7798.66 1026.9 4422.75 7798.64 437.964 4422.38 7798.67 10 9198956281648381952 5 2
0x7fa9405800000000 0xA 4 21 56 4 -728.018 4421.64 7798.73 -1027.1 4421.45 7798.75 -742.109 4506.7 7798.75 -1027.15 4506.52 7798.76 10 9198954460582248448 5 2
0x7fa940e800000000 0xA 4 21 57 5 -142.521 4422.01 7798.7 -728.018 4421.64 7798.73 -145.352 4507.08 7798.72 -742.109 4506.7 7798.75 10 9198955079057539072 5 2
0x7fa9417800000000 0xA 4 21 58 6 437.964 4422.38 7798.67 -142.521 4422.01 7798.7 446.296 4507.45 7798.68 -145.352 4507.08 7798.72 10 9198955697532829696 5 2
0x7fa9420800000000 0xA 4 21 59 7 1026.9 4422.75 7798.64 437.964 4422.38 7798.67 1026.85 4507.82 7798.65 446.296 4507.45 7798.68 10 9198956316008120320 5 2
0x7fa9406000000000 0xA 4 21 52 0 -742.109 4506.7 7798.75 -1027.15 4506.52 7798.76 -760.076 4615.16 7798.76 -1027.22 4614.99 7798.78 10 9198954494941986816 5 2
0x7fa940f000000000 0xA 4 21 53 1 -145.352 4507.08 7798.72 -742.109 4506.7 7798.75 -148.962 4615.55 7798.73 -760.076 4615.16 7798.76 10 9198955113417277440 5 2
0x7fa9418000000000 0xA 4 21 54 2 446.296 4507.45 7798.68 -145.352 4507.08 7798.72 456.921 4615.93 7798.7 -148.962 4615.55 7798.73 10 9198955731892568064 5 2
0x7fa9421000000000 0xA 4 21 55 3 1026.85 4507.82 7798.65 446.296 4507.45 7798.68 1026.78 4616.29 7798.67 456.921 4615.93 7798.7 10 9198956350367858688 5 2
0x7f6982d000000000 0xA 4 6 103 90 247.125 941.616 7811.88 187.279 941.582 7811.93 256.581 979.631 7811.83 194.819 979.596 7811.88 10 9181013145236275200 6 0
0x7f69800800000000 0xA 4 6 102 89 -151.308 979.403 7812.16 -253.213 979.345 7812.24 -164.486 1064.71 7812.07 -274.531 1064.64 7812.15 10 9181010087219560448 6 0
0x7f69809800000000 0xA 4 6 101 88 -64.6149 979.451 7812.09 -151.308 979.403 7812.16 -70.2543 1064.76 7811.99 -164.486 1064.71 7812.07 10 9181010705694851072 6 0
0x7f69812800000000 0xA 4 6 100 87 21.0896 979.499 7812.02 -64.6149 979.451 7812.09 22.9032 1064.81 7811.92 -70.2543 1064.76 7811.99 10 9181011324170141696 6 0
0x7f6981b800000000 0xA 4 6 99 86 107.122 979.547 7811.95 21.0896 979.499 7812.02 116.417 1064.86 7811.84 22.9032 1064.81 7811.92 10 9181011942645432320 6 0
0x7f69824800000000 0xA 4 6 98 85 194.819 979.596 7811.88 107.122 979.547 7811.95 211.74 1064.92 7811.76 116.417 1064.86 7811.84 10 9181012561120722944 6 0
0x7f6982d800000000 0xA 4 6 97 84 256.581 979.631 7811.83 194.819 979.596 7811.88 277.803 1064.95 7811.71 211.74 1064.92 7811.76 10 9181013179596013568 6 0
0x7f69801000000000 0xA 4 6 96 83 -164.486 1064.71 7812.07 -274.531 1064.64 7812.15 -177.665 1150.01 7811.97 -295.849 1149.94 7812.07 10 9181010121579298816 6 0
0x7f6980a000000000 0xA 4 6 95 82 -70.2543 1064.76 7811.99 -164.486 1064.71 7812.07 -75.8936 1150.06 7811.89 -177.665 1150.01 7811.97 10 9181010740054589440 6 0
0x7f69813000000000 0xA 4 6 94 81 22.9032 1064.81 7811.92 -70.2543 1064.76 7811.99 24.7168 1150.12 7811.81 -75.8936 1150.06 7811.89 10 9181011358529880064 6 0
0x7f6981c000000000 0xA 4 6 93 80 116.417 1064.86 7811.84 22.9032 1064.81 7811.92 125.712 1150.18 7811.73 24.7168 1150.12 7811.81 10 9181011977005170688 6 0
0x7f69825000000000 0xA 4 6 92 79 211.74 1064.92 7811.76 116.417 1064.86 7811.84 228.661 1150.24 7811.65 125.712 1150.18 7811.73 10 9181012595480461312 6 0
0x7f6982e000000000 0xA 4 6 91 78 277.803 1064.95 7811.71 211.74 1064.92 7811.76 299.025 1150.27 7811.59 228.661 1150.24 7811.65 10 9181013213955751936 6 0
0x7f69801800000000 0xA 4 6 90 77 -177.665 1150.01 7811.97 -295.849 1149.94 7812.07 -190.843 1235.31 7811.88 -317.167 1235.24 7811.98 10 9181010155939037184 6 0
0x7f6980a800000000 0xA 4 6 89 76 -75.8936 1150.06 7811.89 -177.665 1150.01 7811.97 -81.533 1235.37 7811.79 -190.843 1235.31 7811.88 10 9181010774414327808 6 0
0x7f69813800000000 0xA 4 6 88 75 24.7168 1150.12 7811.81 -75.8936 1150.06 7811.89 26.5304 1235.43 7811.71 -81.533 1235.37 7811.79 10 9181011392889618432 6 0
0x7f6981c800000000 0xA 4 6 87 74 125.712 1150.18 7811.73 24.7168 1150.12 7811.81 135.007 1235.49 7811.62 26.5304 1235.43 7811.71 10 9181012011364909056 6 0
0x7f69825800000000 0xA 4 6 86 73 228.661 1150.24 7811.65 125.712 1150.18 7811.73 245.583 1235.55 7811.53 135.007 1235.49 7811.62 10 9181012629840199680 6 0
0x7f6982e800000000 0xA 4 6 85 72 299.025 1150.27 7811.59 228.661 1150.24 7811.65 320.248 1235.6 7811.47 245.583 1235.55 7811.53 10 9181013248315490304 6 0
0x7f69802000000000 0xA 4 6 84 71 -190.843 1235.31 7811.88 -317.167 1235.24 7811.98 -204.021 1320.61 7811.79 -338.485 1320.54 7811.9 10 9181010190298775552 6 0
0x7f6980b000000000 0xA 4 6 83 70 -81.533 1235.37 7811.79 -190.843 1235.31 7811.88 -87.1724 1320.68 7811.69 -204.021 1320.61 7811.79 10 9181010808774066176 6 0
0x7f69814000000000 0xA 4 6 82 69 26.5304 1235.43 7811.71 -81.533 1235.37 7811.79 28.344 1320.74 7811.6 -87.1724 1320.68 7811.69 10 9181011427249356800 6 0
0x7f6981d000000000 0xA 4 6 81 68 135.007 1235.49 7811.62 26.5304 1235.43 7811.71 144.302 1320.81 7811.51 28.344 1320.74 7811.6 10 9181012045724647424 6 0
0x7f69826000000000 0xA 4 6 80 67 245.583 1235.55 7811.53 135.007 1235.49 7811.62 262.504 1320.87 7811.41 144.302 1320.81 7811.51 10 9181012664199938048 6 0
0x7f6982f000000000 0xA 4 6 79 66 320.248 1235.6 7811.47 245.583 1235.55 7811.53 341.47 1320.92 7811.35 262.504 1320.87 7811.41 10 9181013282675228672 6 0
0x7f69802800000000 0xA 4 6 78 65 -204.021 1320.61 7811.79 -338.485 1320.54 7811.9 -217.2 1405.92 7811.69 -359.804 1405.84 7811.81 10 9181010224658513920 6 0
0x7f6980b800000000 0xA 4 6 77 64 -87.1724 1320.68 7811.69 -204.021 1320.61 7811.79 -92.8118 1405.99 7811.59 -217.2 1405.92 7811.69 10 9181010843133804544 6 0
0x7f69814800000000 0xA 4 6 76 63 28.344 1320.74 7811.6 -87.1724 1320.68 7811.69 30.1576 1406.05 7811.5 -92.8118 1405.99 7811.59 10 9181011461609095168 6 0
0x7f6981d800000000 0xA 4 6 75 62 144.302 1320.81 7811.51 28.344 1320.74 7811.6 153.597 1406.12 7811.4 30.1576 1406.05 7811.5 10 9181012080084385792 6 0
0x7f69826800000000 0xA 4 6 74 61 262.504 1320.87 7811.41 144.302 1320.81 7811.51 279.426 1406.19 7811.3 153.597 1406.12 7811.4 10 9181012698559676416 6 0
0x7f6982f800000000 0xA 4 6 73 60 341.47 1320.92 7811.35 262.504 1320.87 7811.41 362.693 1406.24 7811.23 279.426 1406.19 7811.3 10 9181013317034967040 6 0
0x7f69803000000000 0xA 4 6 72 59 -217.2 1405.92 7811.69 -359.804 1405.84 7811.81 -230.378 1491.22 7811.6 -381.122 1491.13 7811.72 10 9181010259018252288 6 0
0x7f6980c000000000 0xA 4 6 71 58 -92.8118 1405.99 7811.59 -217.2 1405.92 7811.69 -98.4511 1491.29 7811.5 -230.378 1491.22 7811.6 10 9181010877493542912 6 0
0x7f69815000000000 0xA 4 6 70 57 30.1576 1406.05 7811.5 -92.8118 1405.99 7811.59 31.9712 1491.36 7811.39 -98.4511 1491.29 7811.5 10 9181011495968833536 6 0
0x7f6981e000000000 0xA 4 6 69 56 153.597 1406.12 7811.4 30.1576 1406.05 7811.5 162.892 1491.44 7811.29 31.9712 1491.36 7811.39 10 9181012114444124160 6 0
0x7f69827000000000 0xA 4 6 68 55 279.426 1406.19 7811.3 153.597 1406.12 7811.4 296.347 1491.51 7811.18 162.892 1491.44 7811.29 10 9181012732919414784 6 0
0x7f69830000000000 0xA 4 6 67 54 362.693 1406.24 7811.23 279.426 1406.19 7811.3 383.915 1491.56 7811.11 296.347 1491.51 7811.18 10 9181013351394705408 6 0
0x7f69803800000000 0xA 4 6 66 53 -230.378 1491.22 7811.6 -381.122 1491.13 7811.72 -243.556 1576.52 7811.51 -402.44 1576.43 7811.64 10 9181010293377990656 6 0
0x7f6980c800000000 0xA 4 6 65 52 -98.4511 1491.29 7811.5 -230.378 1491.22 7811.6 -104.09 1576.6 7811.4 -243.556 1576.52 7811.51 10 9181010911853281280 6 0
0x7f69815800000000 0xA 4 6 64 51 31.9712 1491.36 7811.39 -98.4511 1491.29 7811.5 33.7848 1576.68 7811.29 -104.09 1576.6 7811.4 10 9181011530328571904 6 0
0x7f6981e800000000 0xA 4 6 63 50 162.892 1491.44 7811.29 31.9712 1491.36 7811.39 172.188 1576.75 7811.17 33.7848 1576.68 7811.29 10 9181012148803862528 6 0
0x7f69827800000000 0xA 4 6 62 49 296.347 1491.51 7811.18 162.892 1491.44 7811.29 313.268 1576.83 7811.06 172.188 1576.75 7811.17 10 9181012767279153152 6 0
0x7f69830800000000 0xA 4 6 61 48 383.915 1491.56 7811.11 296.347 1491.51 7811.18 405.137 1576.88 7810.99 313.268 1576.83 7811.06 10 9181013385754443776 6 0
0x7f69804000000000 0xA 4 6 60 47 -243.556 1576.52 7811.51 -402.44 1576.43 7811.64 -256.734 1661.82 7811.42 -423.758 1661.73 7811.55 10 9181010327737729024 6 0
0x7f6980d000000000 0xA 4 6 59 46 -104.09 1576.6 7811.4 -243.556 1576.52 7811.51 -109.73 1661.91 7811.3 -256.734 1661.82 7811.42 10 9181010946213019648 6 0
0x7f69816000000000 0xA 4 6 58 45 33.7848 1576.68 7811.29 -104.09 1576.6 7811.4 35.5984 1661.99 7811.18 -109.73 1661.91 7811.3 10 9181011564688310272 6 0
0x7f6981f000000000 0xA 4 6 57 44 172.188 1576.75 7811.17 33.7848 1576.68 7811.29 181.483 1662.07 7811.06 35.5984 1661.99 7811.18 10 9181012183163600896 6 0
0x7f69828000000000 0xA 4 6 56 43 313.268 1576.83 7811.06 172.188 1576.75 7811.17 330.19 1662.15 7810.94 181.483 1662.07 7811.06 10 9181012801638891520 6 0
0x7f69831000000000 0xA 4 6 55 42 405.137 1576.88 7810.99 313.268 1576.83 7811.06 426.36 1662.21 7810.87 330.19 1662.15 7810.94 10 9181013420114182144 6 0
0x7f69804800000000 0xA 4 6 54 41 -256.734 1661.82 7811.42 -423.758 1661.73 7811.55 -269.913 1747.13 7811.32 -445.076 1747.03 7811.46 10 9181010362097467392 6 0
0x7f6980d800000000 0xA 4 6 53 40 -109.73 1661.91 7811.3 -256.734 1661.82 7811.42 -115.369 1747.21 7811.2 -269.913 1747.13 7811.32 10 9181010980572758016 6 0
0x7f69816800000000 0xA 4 6 52 39 35.5984 1661.99 7811.18 -109.73 1661.91 7811.3 37.4121 1747.3 7811.08 -115.369 1747.21 7811.2 10 9181011599048048640 6 0
0x7f6981f800000000 0xA 4 6 51 38 181.483 1662.07 7811.06 35.5984 1661.99 7811.18 190.778 1747.38 7810.95 37.4121 1747.3 7811.08 10 9181012217523339264 6 0
0x7f69828800000000 0xA 4 6 50 37 330.19 1662.15 7810.94 181.483 1662.07 7811.06 347.111 1747.47 7810.83 190.778 1747.38 7810.95 10 9181012835998629888 6 0
0x7f69831800000000 0xA 4 6 49 36 426.36 1662.21 7810.87 330.19 1662.15 7810.94 447.582 1747.53 7810.75 347.111 1747.47 7810.83 10 9181013454473920512 6 0
0x7f69805000000000 0xA 4 6 48 35 -269.913 1747.13 7811.32 -445.076 1747.03 7811.46 -283.091 1832.43 7811.23 -466.394 1832.33 7811.38 10 9181010396457205760 6 0
0x7f6980e000000000 0xA 4 6 47 34 -115.369 1747.21 7811.2 -269.913 1747.13 7811.32 -121.009 1832.52 7811.1 -283.091 1832.43 7811.23 10 9181011014932496384 6 0
0x7f69817000000000 0xA 4 6 46 33 37.4121 1747.3 7811.08 -115.369 1747.21 7811.2 39.2257 1832.61 7810.97 -121.009 1832.52 7811.1 10 9181011633407787008 6 0
0x7f69820000000000 0xA 4 6 45 32 190.778 1747.38 7810.95 37.4121 1747.3 7811.08 200.073 1832.7 7810.84 39.2257 1832.61 7810.97 10 9181012251883077632 6 0
0x7f69829000000000 0xA 4 6 44 31 347.111 1747.47 7810.83 190.778 1747.38 7810.95 364.032 1832.79 7810.71 200.073 1832.7 7810.84 10 9181012870358368256 6 0
0x7f69832000000000 0xA 4 6 43 30 447.582 1747.53 7810.75 347.111 1747.47 7810.83 468.805 1832.85 7810.63 364.032 1832.79 7810.71 10 9181013488833658880 6 0
0x7f69805800000000 0xA 4 6 42 29 -283.091 1832.43 7811.23 -466.394 1832.33 7811.38 -296.269 1917.73 7811.14 -487.712 1917.62 7811.29 10 9181010430816944128 6 0
0x7f6980e800000000 0xA 4 6 41 28 -121.009 1832.52 7811.1 -283.091 1832.43 7811.23 -126.648 1917.83 7811.0 -296.269 1917.73 7811.14 10 9181011049292234752 6 0
0x7f69817800000000 0xA 4 6 40 27 39.2257 1832.61 7810.97 -121.009 1832.52 7811.1 41.0393 1917.92 7810.87 -126.648 1917.83 7811.0 10 9181011667767525376 6 0
0x7f69820800000000 0xA 4 6 39 26 200.073 1832.7 7810.84 39.2257 1832.61 7810.97 209.368 1918.01 7810.73 41.0393 1917.92 7810.87 10 9181012286242816000 6 0
0x7f69829800000000 0xA 4 6 38 25 364.032 1832.79 7810.71 200.073 1832.7 7810.84 380.954 1918.11 7810.59 209.368 1918.01 7810.73 10 9181012904718106624 6 0
0x7f69832800000000 0xA 4 6 37 24 468.805 1832.85 7810.63 364.032 1832.79 7810.71 490.027 1918.17 7810.5 380.954 1918.11 7810.59 10 9181013523193397248 6 0
0x7f69806000000000 0xA 4 6 36 23 -296.269 1917.73 7811.14 -487.712 1917.62 7811.29 -309.448 2003.03 7811.04 -509.03 2002.92 7811.2 10 9181010465176682496 6 0
0x7f6980f000000000 0xA 4 6 35 22 -126.648 1917.83 7811.0 -296.269 1917.73 7811.14 -132.287 2003.13 7810.9 -309.448 2003.03 7811.04 10 9181011083651973120 6 0
0x7f69818000000000 0xA 4 6 34 21 41.0393 1917.92 7810.87 -126.648 1917.83 7811.0 42.8529 2003.23 7810.76 -132.287 2003.13 7810.9 10 9181011702127263744 6 0
0x7f69821000000000 0xA 4 6 33 20 209.368 1918.01 7810.73 41.0393 1917.92 7810.87 218.663 2003.33 7810.62 42.8529 2003.23 7810.76 10 9181012320602554368 6 0
0x7f6982a000000000 0xA 4 6 32 19 380.954 1918.11 7810.59 209.368 1918.01 7810.73 397.875 2003.43 7810.47 218.663 2003.33 7810.62 10 9181012939077844992 6 0
0x7f69833000000000 0xA 4 6 31 18 490.027 1918.17 7810.5 380.954 1918.11 7810.59 511.249 2003.49 7810.38 397.875 2003.43 7810.47 10 9181013557553135616 6 0
0x7f69806800000000 0xA 4 6 30 17 -309.448 2003.03 7811.04 -509.03 2002.92 7811.2 -322.626 2088.34 7810.95 -530.348 2088.22 7811.12 10 9181010499536420864 6 0
0x7f6980f800000000 0xA 4 6 29 16 -132.287 2003.13 7810.9 -309.448 2003.03 7811.04 -137.927 2088.44 7810.8 -322.626 2088.34 7810.95 10 9181011118011711488 6 0
0x7f69818800000000 0xA 4 6 28 15 42.8529 2003.23 7810.76 -132.287 2003.13 7810.9 44.6665 2088.54 7810.66 -137.927 2088.44 7810.8 10 9181011736487002112 6 0
0x7f69821800000000 0xA 4 6 27 14 218.663 2003.33 7810.62 42.8529 2003.23 7810.76 227.958 2088.64 7810.51 44.6665 2088.54 7810.66 10 9181012354962292736 6 0
0x7f6982a800000000 0xA 4 6 26 13 397.875 2003.43 7810.47 218.663 2003.33 7810.62 414.796 2088.75 7810.36 227.958 2088.64 7810.51 10 9181012973437583360 6 0
0x7f69833800000000 0xA 4 6 25 12 511.249 2003.49 7810.38 397.875 2003.43 7810.47 532.472 2088.81 7810.26 414.796 2088.75 7810.36 10 9181013591912873984 6 0
0x7f69807000000000 0xA 4 6 24 11 -322.626 2088.34 7810.95 -530.348 2088.22 7811.12 -335.804 2173.64 7810.86 -551.666 2173.52 7811.03 10 9181010533896159232 6 0
0x7f69810000000000 0xA 4 6 23 10 -137.927 2088.44 7810.8 -322.626 2088.34 7810.95 -143.566 2173.75 7810.7 -335.804 2173.64 7810.86 10 9181011152371449856 6 0
0x7f69819000000000 0xA 4 6 22 9 44.6665 2088.54 7810.66 -137.927 2088.44 7810.8 46.4801 2173.85 7810.55 -143.566 2173.75 7810.7 10 9181011770846740480 6 0
0x7f69822000000000 0xA 4 6 21 8 227.958 2088.64 7810.51 44.6665 2088.54 7810.66 237.253 2173.96 7810.4 46.4801 2173.85 7810.55 10 9181012389322031104 6 0
0x7f6982b000000000 0xA 4 6 20 7 414.796 2088.75 7810.36 227.958 2088.64 7810.51 431.718 2174.07 7810.24 237.253 2173.96 7810.4 10 9181013007797321728 6 0
0x7f69834000000000 0xA 4 6 19 6 532.472 2088.81 7810.26 414.796 2088.75 7810.36 553.694 2174.14 7810.14 431.718 2174.07 7810.24 10 9181013626272612352 6 0
0x7f69807800000000 0xA 4 6 18 5 -335.804 2173.64 7810.86 -551.666 2173.52 7811.03 -346.873 2245.28 7810.78 -569.571 2245.16 7810.96 10 9181010568255897600 6 0
0x7f69810800000000 0xA 4 6 17 4 -143.566 2173.75 7810.7 -335.804 2173.64 7810.86 -148.302 2245.39 7810.62 -346.873 2245.28 7810.78 10 9181011186731188224 6 0
0x7f69819800000000 0xA 4 6 16 3 46.4801 2173.85 7810.55 -143.566 2173.75 7810.7 48.0033 2245.5 7810.46 -148.302 2245.39 7810.62 10 9181011805206478848 6 0
0x7f69822800000000 0xA 4 6 15 2 237.253 2173.96 7810.4 46.4801 2173.85 7810.55 245.06 2245.61 7810.3 48.0033 2245.5 7810.46 10 9181012423681769472 6 0
0x7f6982b800000000 0xA 4 6 14 1 431.718 2174.07 7810.24 237.253 2173.96 7810.4 445.93 2245.73 7810.14 245.06 2245.61 7810.3 10 9181013042157060096 6 0
0x7f69834800000000 0xA 4 6 13 0 553.694 2174.14 7810.14 431.718 2174.07 7810.24 571.518 2245.8 7810.04 445.93 2245.73 7810.14 10 9181013660632350720 6 0
0x7f89800000000000 0xA 4 14 89 55 -225.601 2280.42 7810.58 -578.319 2280.28 7810.77 -231.913 2344.32 7810.53 -594.276 2344.18 7810.73 10 9190017252114563072 6 1
0x7f89809000000000 0xA 4 14 88 54 73.8597 2280.53 7810.41 -225.601 2280.42 7810.58 75.9328 2344.43 7810.36 -231.913 2344.32 7810.53 10 9190017870589853696 6 1
0x7f89812000000000 0xA 4 14 87 53 375.92 2280.65 7810.24 73.8597 2280.53 7810.41 386.451 2344.55 7810.19 75.9328 2344.43 7810.36 10 9190018489065144320 6 1
